A�O_EVAL;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;CLAVE;DOC_GENERO;NIVEL;SUBSECT;AE_PJE;EP_PJE;IRT_PJE;PF_PJE;PF_ESC;INSTR_PJE;CCE_ESC;M1D1_PJE;M1D2_PJE;M1D3_PJE;M1D4_PJE;M1D1_ESC;M1D2_ESC;M1D3_ESC;M1D4_ESC;M2D5_PJE;M2D6_PJE;M2D7_PJE;M2D5_ESC;M2D6_ESC;M2D7_ESC
2013;10586;4;ESCUELA ELEODORO YANEZ PONCE DE LEON;13;134;13401;SAN BERNARDO;1;1;CA1053989521;2;2;G;4;2;2;2,39;B;2,43;C;2;2,5;3;1,5;B;B;C;I;2,5;2,83;2,38;B;C;B
2013;10586;4;ESCUELA ELEODORO YANEZ PONCE DE LEON;13;134;13401;SAN BERNARDO;1;1;BC1001376911;1;3;AV;4;4;2;2,15;B;2,69;C;3;2;2;1,5;C;B;B;I;2,33;2;2,25;B;B;B
2013;10586;4;ESCUELA ELEODORO YANEZ PONCE DE LEON;13;134;13401;SAN BERNARDO;1;1;KJ1504676811;1;6;EAEMB;4;4;3;2,55;C;3,03;D;3,33;2,67;2,5;2;D;C;B;B;2,33;3;2;B;C;B
2013;10589;9;ESCUELA HARAS LOS CONDORES;13;134;13401;SAN BERNARDO;1;1;AA1021797421;2;2;G;4;3;3;2,07;B;2,54;C;2,33;1,67;2;1,5;B;I;B;I;2,67;2,33;2;C;B;B
2013;10589;9;ESCUELA HARAS LOS CONDORES;13;134;13401;SAN BERNARDO;1;1;CC1026531721;2;2;G;4;3;2;2,32;B;2,59;C;2,67;2,33;2,5;1;C;B;B;I;3;3;1,75;C;C;I
2013;10589;9;ESCUELA HARAS LOS CONDORES;13;134;13401;SAN BERNARDO;1;1;CA1074898521;2;2;G;4;3;3;2,31;B;2,69;C;2,67;2,33;3;2;C;B;C;B;2,67;2;1,5;C;B;I
2013;10589;9;ESCUELA HARAS LOS CONDORES;13;134;13401;SAN BERNARDO;1;1;GE1975755521;2;3;EF;4;4;3;2,54;C;3,02;D;3,17;2;2,75;2,5;C;B;C;B;3;2,33;2;C;B;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;AB1011671011;1;4;F;4;3;2;1,87;B;2,1;B;1,83;1;2;1;B;I;B;I;2,83;2,67;1,75;C;C;I
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;BB1008663321;2;4;Q;4;3;3;2,51;C;2,81;C;2,5;2;3;2;B;B;C;B;2,67;3;2,38;C;C;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;CA1080434011;1;4;I;4;2;2;1,5;I;1,9;I;1,33;1,33;1,5;1,5;I;I;I;I;2,33;1;1,5;B;I;I
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;FG1551490011;1;4;B;3;2;2;1,75;I;1,95;B;2;1,33;2,5;1,5;B;I;B;I;2,33;1,33;1,25;B;I;I
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;BB1021999821;2;4;I;3;3;2;2,17;B;2,4;C;2,33;2,33;1;2,5;B;B;I;B;2,67;2,33;2;C;B;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;CC1001499311;1;4;AV;3;3;3;2,59;C;2,75;D;3,33;2;2;2,5;D;B;B;B;2,67;3;2,63;C;C;C
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;BA1073238921;2;4;I;4;3;3;2,39;B;2,73;C;2,33;1,67;2;2;B;I;B;B;3;3;2,75;C;C;C
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;CC1041872121;2;5;TEA;4;4;3;2,33;B;2,9;C;2,33;1,33;3;1;B;I;C;I;2,83;3,17;2,63;C;C;C
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;CA1073049911;1;4;FP;4;3;3;2,36;B;2,72;C;2;1,33;2;3;B;I;B;C;3;2,67;2,5;C;C;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;CB1071433211;1;5;TEA;4;4;3;2,7;C;3,12;D;3;2,67;2,5;2;C;C;B;B;3;3;2,75;C;C;C
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;DD1348524521;2;1;P;4;2;3;2,38;B;2,53;C;2;1,67;2,5;2;B;I;B;B;3;3;2,5;C;C;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;BB1004710021;2;2;G;4;3;3;2,6;C;2,86;C;3;2;3;2;C;B;C;B;2,67;3;2,5;C;C;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;CA1044239721;2;4;B;4;3;3;2,21;B;2,63;C;2,33;1,5;2;2;B;I;B;B;2,5;3;2,13;B;C;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;CC1082126811;1;4;RC;4;2;3;1,72;I;2,13;B;1,67;1,67;1,5;1;I;I;I;I;3;1,67;1,5;C;I;I
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;BB1063947311;1;3;CS;4;4;3;2,17;B;2,8;C;2,33;1,33;2;2,5;B;I;B;B;2,67;2,33;2;C;B;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;BC1009200821;2;4;FP;4;3;3;2,26;B;2,66;C;2,17;2,67;2;1,5;B;C;B;I;2,67;2,33;2,5;C;B;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;ED1470124021;2;3;I;4;4;2;2,21;B;2,73;C;3;2;1,5;2;C;B;I;B;2,67;2,33;2;C;B;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;BC1003297821;2;3;RC;4;3;3;2,18;B;2,61;C;2;1,83;3,25;1,5;B;B;C;I;2,67;2;2;C;B;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;CC1087980721;2;5;TEA;4;4;3;2,24;B;2,84;C;2,5;2;2;1,25;B;B;B;I;2,67;3;2,25;C;C;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;CA1096777421;2;2;G;4;3;2;2,38;B;2,63;C;2;2;2;2,5;B;B;B;B;3;2,67;2,5;C;C;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;AA1064622521;2;4;RC;4;3;3;2,13;B;2,58;C;2,33;1,33;2;1,5;B;I;B;I;2,67;2,33;2,75;C;B;C
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;BC1102141521;2;3;RC;4;3;3;2,24;B;2,64;C;2,67;1,67;2;1,5;C;I;B;I;2,67;2,67;2,5;C;C;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;BB1108583511;1;4;FP;4;2;3;2,53;C;2,62;C;2,33;2,83;2;3;B;C;B;C;2,33;3;2,25;B;C;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;CB1002478411;1;4;I;4;3;3;2,41;B;2,75;C;2;2,67;2,5;2;B;C;B;B;3;2,67;2;C;C;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;DE1457275721;2;4;ET;4;3;3;1,62;I;2,27;B;1,67;2;1;1,5;I;B;I;I;2,33;1,33;1,5;B;I;I
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;BA1016769121;2;1;P;4;4;3;2,3;B;2,88;C;1,67;1,67;2;2,5;I;I;B;B;3;3;2,25;C;C;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;ED1377912821;2;4;L;4;3;3;2,49;B;2,79;C;2,33;3;1;2,5;B;C;I;B;2,83;3;2,75;C;C;C
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;DD1118160621;2;4;AV;4;3;3;2,29;B;2,67;C;2,67;2,67;1;2,5;C;C;I;B;2,67;2;2,5;C;B;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;ED1091265621;2;4;H;4;3;3;2,27;B;2,66;C;2,33;1,67;2;2;B;I;B;B;2,83;2,83;2,25;C;C;B
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;FG1412802211;1;4;H;4;3;3;2,08;B;2,55;C;1,67;2,67;2,5;1;I;C;B;I;2,5;2,5;1,75;B;B;I
2013;10638;0;LICEO 131;13;134;13402;BUIN;1;0;CD1532086621;2;4;L;4;3;3;2,5;B;2,8;C;2,67;2,67;2;2;C;C;B;B;3;2,67;2,5;C;C;B
2013;10639;9;ESCUELA RAYEN MAPU;13;134;13402;BUIN;1;0;BA1001172511;1;2;G;4;2;3;2,79;C;2,77;D;3;3,33;3;2;C;D;C;B;2,67;3;2,5;C;C;B
2013;10639;9;ESCUELA RAYEN MAPU;13;134;13402;BUIN;1;0;CB1062856825;2;2;G;4;3;4;2,69;C;3,01;D;3,33;2,33;3;2;D;B;C;B;3;2,67;2,5;C;C;B
2013;10639;9;ESCUELA RAYEN MAPU;13;134;13402;BUIN;1;0;GE1665673421;2;2;G;4;3;4;2,4;B;2,84;C;2,67;2;3;2;C;B;C;B;2,83;2,67;1,63;C;C;I
2013;10640;2;COLEGIO DE MAIPO;13;134;13402;BUIN;1;0;CB1044620221;2;2;G;4;3;3;2,38;B;2,73;C;2,67;2,33;2;1,5;C;B;B;I;2,67;3;2,5;C;C;B
2013;10640;2;COLEGIO DE MAIPO;13;134;13402;BUIN;1;0;CA1023623421;2;6;EAEML;4;4;2;2,13;B;2,68;C;2,33;2;1;2;B;B;I;B;2,67;2,67;2,25;C;C;B
2013;10640;2;COLEGIO DE MAIPO;13;134;13402;BUIN;1;0;BC1055394821;2;3;RC;3;3;3;2,18;B;2,51;C;2,33;2;3;1;B;B;C;I;2,67;2;2,25;C;B;B
2013;10640;2;COLEGIO DE MAIPO;13;134;13402;BUIN;1;0;BB1021626211;1;4;AM;3;3;3;2,11;B;2,47;C;2,67;1,33;2;2;C;I;B;B;2,67;2,33;1,75;C;B;I
2013;10640;2;COLEGIO DE MAIPO;13;134;13402;BUIN;1;0;GF1325815021;2;3;CN;4;3;2;1,74;I;2,24;B;2;1;1,5;1;B;I;I;I;2,67;3;1;C;C;I
2013;10640;2;COLEGIO DE MAIPO;13;134;13402;BUIN;1;0;AB1037747721;2;4;H;4;3;3;2,3;B;2,68;C;2,33;1,67;3;1,5;B;I;C;I;2,67;2,67;2,25;C;C;B
2013;10640;2;COLEGIO DE MAIPO;13;134;13402;BUIN;1;0;BA1002879021;2;4;B;4;3;2;2,07;B;2,44;B;1,67;2;2;1,5;I;B;B;I;3;2,33;2;C;B;B
2013;10640;2;COLEGIO DE MAIPO;13;134;13402;BUIN;1;0;HH1445702421;2;2;G;3;3;3;2,4;B;2,64;C;2,67;2,33;2;2,5;C;B;B;B;2,33;3;2;B;C;B
2013;10640;2;COLEGIO DE MAIPO;13;134;13402;BUIN;1;0;BC1090710511;1;4;FP;3;2;2;2,24;B;2,24;B;2,17;2,33;1;1,5;B;B;I;I;2,67;3;3;C;C;C
2013;10640;2;COLEGIO DE MAIPO;13;134;13402;BUIN;1;0;JI1539134811;1;4;EF;4;3;3;2,13;B;2,58;C;2,67;1;2;2;C;I;B;B;2,33;2,67;2,25;B;C;B
2013;10641;0;LICEO ALTO JAHUEL;13;134;13402;BUIN;1;0;CC1092080621;2;4;EF;4;2;3;1,8;B;2,18;B;1,67;2;3;1;I;B;C;I;2,33;1,33;1,25;B;I;I
2013;10641;0;LICEO ALTO JAHUEL;13;134;13402;BUIN;1;0;CC1104837221;2;3;AV;3;3;3;2,42;B;2,65;C;2,67;2,67;2;2;C;C;B;B;2,67;2,67;2,25;C;C;B
2013;10641;0;LICEO ALTO JAHUEL;13;134;13402;BUIN;1;0;AB1027198321;2;1;P;4;4;3;2,15;B;2,79;C;2,33;1,33;2;1,5;B;I;B;I;3;2,67;2,25;C;C;B
2013;10641;0;LICEO ALTO JAHUEL;13;134;13402;BUIN;1;0;EF1427382821;2;3;CS;3;4;3;2,02;B;2,61;C;2,33;1,33;1,5;2;B;I;I;B;2,67;2,33;2;C;B;B
2013;10641;0;LICEO ALTO JAHUEL;13;134;13402;BUIN;1;0;GE1707710411;1;4;M;4;3;3;1,75;I;2,35;B;1;1,5;2,25;1;I;I;B;I;2,67;2,33;1,5;C;B;I
2013;10641;0;LICEO ALTO JAHUEL;13;134;13402;BUIN;1;0;CE1906820811;1;3;I;3;3;3;1,56;I;2,14;B;1,33;1,33;1,5;1;I;I;I;I;2,33;1,67;1,75;B;I;I
2013;10641;0;LICEO ALTO JAHUEL;13;134;13402;BUIN;1;0;GE1594774621;2;4;L;4;3;3;2,71;C;2,93;C;3;2,5;3;2,25;C;B;C;B;3;3;2,25;C;C;B
2013;10641;0;LICEO ALTO JAHUEL;13;134;13402;BUIN;1;0;CB1009557921;2;4;I;3;3;3;2,42;B;2,65;C;1,83;2,83;2,25;1,5;B;C;B;I;3;3;2,5;C;C;B
2013;10642;9;LICEO POLIVALENTE LOS GUINDOS;13;134;13402;BUIN;1;1;CA1025954921;2;4;L;3;3;3;2,63;C;2,78;C;3;3;2;2,5;C;C;B;B;2,67;3;2,25;C;C;B
2013;10643;7;ESCUELA VILLASECA;13;134;13402;BUIN;1;0;BA1019073421;2;2;G;3;3;3;2,48;B;2,69;C;2,33;2,67;2,5;2,5;B;C;B;B;2,67;2,67;2;C;C;B
2013;10643;7;ESCUELA VILLASECA;13;134;13402;BUIN;1;0;AC1019900821;2;3;L;4;4;2;2,5;B;2,9;C;2,67;2,33;2;2;C;B;B;B;3;3;2,5;C;C;B
2013;10643;7;ESCUELA VILLASECA;13;134;13402;BUIN;1;0;BA1074998221;2;2;G;4;2;2;2,69;C;2,61;C;2,67;2,67;3;2,5;C;C;C;B;3;3;2;C;C;B
2013;10643;7;ESCUELA VILLASECA;13;134;13402;BUIN;1;0;DC1724131211;1;3;RC;4;3;1;2,46;B;2,58;C;2,33;2,67;2;2,5;B;C;B;B;2,83;2,67;2,25;C;C;B
2013;10645;3;LICEO FRANCISCO JAVIER KRUGGER ALVARADO;13;134;13402;BUIN;1;0;CA1004786721;2;3;AV;4;4;3;2,39;B;2,93;C;2,5;2,67;1,5;2,5;B;C;I;B;2,5;2,67;2,38;B;C;B
2013;10645;3;LICEO FRANCISCO JAVIER KRUGGER ALVARADO;13;134;13402;BUIN;1;0;BC1092146221;2;1;P;4;3;2;2,19;B;2,51;C;2,33;2,33;2,5;2;B;B;B;B;2,67;2;1,5;C;B;I
2013;10645;3;LICEO FRANCISCO JAVIER KRUGGER ALVARADO;13;134;13402;BUIN;1;0;BC1030298021;2;2;G;4;3;4;2,14;B;2,68;C;2,33;1,67;1,5;2,5;B;I;I;B;2,67;2,33;2;C;B;B
2013;10645;3;LICEO FRANCISCO JAVIER KRUGGER ALVARADO;13;134;13402;BUIN;1;0;CC1035623321;2;1;P;4;4;4;2,56;C;3,14;D;2,33;2,33;3;2,5;B;B;C;B;2,83;2,83;2,13;C;C;B
2013;10645;3;LICEO FRANCISCO JAVIER KRUGGER ALVARADO;13;134;13402;BUIN;1;0;CC1019623621;2;2;G;4;3;3;2,66;C;2,9;C;2,67;2,33;3;3;C;B;C;C;2,67;2,67;2,31;C;C;B
2013;10645;3;LICEO FRANCISCO JAVIER KRUGGER ALVARADO;13;134;13402;BUIN;1;0;CA1065251221;2;3;M;4;4;4;2,52;C;3,11;D;2,33;1,67;2;3;B;I;B;C;2,67;3;3;C;C;C
2013;10645;3;LICEO FRANCISCO JAVIER KRUGGER ALVARADO;13;134;13402;BUIN;1;0;CA1006676811;1;2;G;4;4;4;2,76;C;3,26;D;3;2,67;3;2;C;C;C;B;2,67;3;3;C;C;C
2013;10645;3;LICEO FRANCISCO JAVIER KRUGGER ALVARADO;13;134;13402;BUIN;1;0;IJ1225669711;1;4;EF;4;2;3;1,95;B;2,27;B;2,33;1,33;1;1;B;I;I;I;3;3;2;C;C;B
2013;10646;1;ESCUELA VALDIVIA DE PAINE;13;134;13402;BUIN;1;0;CB1010436721;2;2;G;4;3;3;2,62;C;2,87;C;3,33;2;2,5;3;D;B;B;C;3;3;1,5;C;C;I
2013;10646;1;ESCUELA VALDIVIA DE PAINE;13;134;13402;BUIN;1;0;AC1071900021;2;2;G;4;3;3;2,89;C;3,03;D;3,67;2,67;2,5;3;D;C;B;C;3;2,67;2,75;C;C;C
2013;10646;1;ESCUELA VALDIVIA DE PAINE;13;134;13402;BUIN;1;0;CA1021633421;2;2;G;4;3;3;2,45;B;2,77;C;2,67;1;3;2,5;C;I;C;B;3;3;2;C;C;B
2013;10646;1;ESCUELA VALDIVIA DE PAINE;13;134;13402;BUIN;1;0;EE1643091111;1;3;ET;4;3;2;2,49;B;2,69;C;3,33;1,67;3;3;D;I;C;C;2,67;1;2,75;C;I;C
2013;10646;1;ESCUELA VALDIVIA DE PAINE;13;134;13402;BUIN;1;0;JI1830790111;1;3;CN;4;3;3;2,29;B;2,67;C;2,33;2;2;3;B;B;B;C;2,67;2;2;C;B;B
2013;10648;8;ESCUELA LO SALINAS;13;134;13402;BUIN;1;1;BA1025116011;1;2;G;3;3;1;2,56;C;2,54;D;2,67;2,83;2;2,5;C;C;B;B;2,67;3;2,25;C;C;B
2013;10648;8;ESCUELA LO SALINAS;13;134;13402;BUIN;1;1;GF1221419221;2;2;G;3;3;2;2,48;B;2,59;C;3,33;2;2;2;D;B;B;B;2,67;2,33;3;C;B;C
2013;10649;6;ESCUELA HUMBERTO MORENO RAMIREZ;13;134;13402;BUIN;1;1;BC1068487011;1;3;EF;4;4;3;2,14;B;2,78;C;2,5;1,5;2;3;B;I;B;C;3;1;2;C;I;B
2013;10649;6;ESCUELA HUMBERTO MORENO RAMIREZ;13;134;13402;BUIN;1;1;BB1020450221;2;2;G;4;3;3;2,21;B;2,63;C;3,33;1,5;2;2;D;I;B;B;2,33;2,33;2;B;B;B
2013;10649;6;ESCUELA HUMBERTO MORENO RAMIREZ;13;134;13402;BUIN;1;1;AA1055461821;2;2;G;4;4;4;2,45;B;3,07;D;3,67;1,33;3;3;D;I;C;C;2,67;2;1,5;C;B;I
2013;10649;6;ESCUELA HUMBERTO MORENO RAMIREZ;13;134;13402;BUIN;1;1;CB1051681421;2;1;P;4;3;3;2,67;C;2,9;D;3;2;3;3;C;B;C;C;3;2,67;2;C;C;B
2013;10649;6;ESCUELA HUMBERTO MORENO RAMIREZ;13;134;13402;BUIN;1;1;BA1099629821;2;1;P;4;3;3;2,37;B;2,72;C;2,67;2,33;2,5;2;C;B;B;B;2,67;2,67;1,75;C;C;I
2013;10651;8;ESCUELA LOS ROSALES DEL BAJO;13;134;13402;BUIN;1;1;BB1005046611;1;3;EF;3;3;2;1,89;B;2,23;B;2;2,33;2,5;2;B;B;B;B;1;1,67;1,75;I;I;I
2013;10651;8;ESCUELA LOS ROSALES DEL BAJO;13;134;13402;BUIN;1;1;BA1071208021;2;2;G;4;3;3;2,44;B;2,76;C;2;1,67;3,5;2,5;B;I;D;B;2,67;3;1,75;C;C;I
2013;10651;8;ESCUELA LOS ROSALES DEL BAJO;13;134;13402;BUIN;1;1;CA1105345021;2;1;P;4;4;3;2,56;C;3,04;D;1,67;2;3;3;I;B;C;C;3,33;2,67;2,25;D;C;B
2013;10651;8;ESCUELA LOS ROSALES DEL BAJO;13;134;13402;BUIN;1;1;AC1037867121;2;2;G;4;3;3;2,22;B;2,63;C;2;1,67;2,5;2;B;I;B;B;2,67;2,67;2;C;C;B
2013;10651;8;ESCUELA LOS ROSALES DEL BAJO;13;134;13402;BUIN;1;1;ED1299759621;2;2;G;4;3;3;2,29;B;2,67;C;3;2,33;1;2;C;B;I;B;2,67;3;2;C;C;B
2013;10651;8;ESCUELA LOS ROSALES DEL BAJO;13;134;13402;BUIN;1;1;DE1434185021;2;3;I;4;3;3;1,99;B;2,49;B;2;1,67;1,5;2;B;I;I;B;2,67;2,33;1,75;C;B;I
2013;10651;8;ESCUELA LOS ROSALES DEL BAJO;13;134;13402;BUIN;1;1;BA1090075621;2;5;TEA;4;3;2;2,38;B;2,63;C;3,17;2,5;2;2;C;B;B;B;2,67;2,33;2;C;B;B
2013;10651;8;ESCUELA LOS ROSALES DEL BAJO;13;134;13402;BUIN;1;1;EG1831288821;2;2;G;4;3;2;1,79;B;2,27;B;2,33;1;1;1,5;B;I;I;I;2,67;2;2;C;B;B
2013;10652;6;ESCUELA VILUCO;13;134;13402;BUIN;1;1;BC1109073421;2;5;TEA;4;2;3;2,33;B;2,5;C;2,67;2,67;2;1,5;C;C;B;I;3;3;1,5;C;C;I
2013;10652;6;ESCUELA VILUCO;13;134;13402;BUIN;1;1;BB1072406321;2;2;G;4;3;3;2,39;B;2,73;C;2;3;2,5;2;B;C;B;B;3;2;2,25;C;B;B
2013;10656;9;ESCUELA LOS AROMOS DE EL RECURSO;13;134;13402;BUIN;1;1;BA1014110421;2;2;G;4;3;2;2,42;B;2,65;C;2,67;2,33;2;1,5;C;B;B;I;2,67;3;2,75;C;C;C
2013;10656;9;ESCUELA LOS AROMOS DE EL RECURSO;13;134;13402;BUIN;1;1;BA1081696221;2;3;I;4;3;2;2,34;B;2,6;C;3,33;3;2,5;1,5;D;C;B;I;2,33;2;1,75;B;B;I
2013;10656;9;ESCUELA LOS AROMOS DE EL RECURSO;13;134;13402;BUIN;1;1;AC1042167821;2;1;P;4;3;2;2,21;B;2,53;C;2;1,33;2;2,5;B;I;B;B;2,67;3;2;C;C;B
2013;10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;2;0;CA1096484711;1;4;AM;4;3;2;2,73;C;2,84;C;2,67;2;3;3;C;B;C;C;3;2,67;2,75;C;C;C
2013;10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;2;0;AB1098696821;2;4;L;4;3;2;2,33;B;2,6;C;2,67;2,33;1,5;2;C;B;I;B;2,67;2,67;2,5;C;C;B
2013;10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;2;0;CA1046731321;2;4;L;3;3;3;2,05;B;2,43;B;2,67;2;2;1,5;C;B;B;I;2,33;2,33;1,5;B;B;I
2013;10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;2;0;CB1082613211;1;4;EF;4;3;2;1,84;B;2,3;B;2;2,33;1;1,5;B;B;I;I;2,33;2;1,75;B;B;I
2013;10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;2;0;BB1079182221;2;4;AV;3;3;3;2,44;B;2,66;C;2,67;2;1;3;C;B;I;C;2,67;3;2,75;C;C;C
2013;10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;2;0;CB1103768221;2;4;FP;4;4;3;2,14;B;2,78;C;2,33;3;2,75;1,25;B;C;C;I;2,67;2;1;C;B;I
2013;10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;2;0;BA1011251421;2;4;M;4;3;3;2,89;C;3,03;D;3,33;2,33;2,75;2,5;D;B;C;B;3,33;3;3;D;C;C
2013;10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;2;0;BC1012330921;2;4;I;3;2;2;2,04;B;2,12;B;2;1,33;2;1,5;B;I;B;I;2,67;3;1,75;C;C;I
2013;10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;2;0;BA1003684621;2;4;RC;4;3;3;2,18;B;2,61;C;1,67;2,33;2,5;1;I;B;B;I;2,67;2,33;2,75;C;B;C
2013;10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;2;0;BA1012713621;2;4;L;4;3;3;2,56;C;2,84;C;3;2,33;3;2;C;B;C;B;2,67;2,67;2,25;C;C;B
2013;10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;2;0;CB1014198111;1;4;I;4;4;3;2,73;C;3,14;D;2,83;2;2,25;2;C;B;B;B;3,33;3,67;3;D;D;C
2013;10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;2;0;AC1058385421;2;4;RC;4;3;3;2,71;C;2,93;C;2,33;2;2;3;B;B;B;C;3,67;3;3;D;C;C
2013;10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;2;0;CC1089331621;2;4;B;4;3;3;2,45;B;2,77;C;3;1,67;2;2;C;I;B;B;3;3;2,5;C;C;B
2013;10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE;13;134;13404;PAINE;2;0;CC1796621211;1;4;M;4;3;2;2,38;B;2,63;C;3;2;1;3;C;B;I;C;2,67;3;2;C;C;B
2013;10665;8;ESCUELA ALEMANIA;13;134;13404;PAINE;2;0;BC1105926421;2;3;CN;3;4;2;1,79;B;2,37;B;2,33;1,33;2;2;B;I;B;B;1,67;1,67;1,5;I;I;I
2013;10665;8;ESCUELA ALEMANIA;13;134;13404;PAINE;2;0;BA1013916721;2;3;ET;3;3;3;2;B;2,4;B;2,33;2;1;1,5;B;B;I;I;2,33;2,33;2,5;B;B;B
2013;10665;8;ESCUELA ALEMANIA;13;134;13404;PAINE;2;0;AC1075844321;2;2;G;4;3;3;2,26;B;2,66;C;2,67;2;2,5;1;C;B;B;I;3;2,67;2;C;C;B
2013;10666;6;ESCUELA DE HOSPITAL;13;134;13404;PAINE;2;0;CA1063155421;2;2;G;4;4;3;2,2;B;2,82;C;2,67;1,67;2;2;C;I;B;B;2,67;2,5;1,88;C;B;B
2013;10666;6;ESCUELA DE HOSPITAL;13;134;13404;PAINE;2;0;CB1008443721;2;2;G;4;3;3;2,6;C;2,86;C;3;2,33;2,5;2,5;C;B;B;B;2,67;2,67;2,5;C;C;B
2013;10666;6;ESCUELA DE HOSPITAL;13;134;13404;PAINE;2;0;DD1036260221;2;3;I;3;3;2;1,93;B;2,26;B;2,33;1,67;2;2;B;I;B;B;2,33;1,67;1,5;B;I;I
2013;10666;6;ESCUELA DE HOSPITAL;13;134;13404;PAINE;2;0;CB1054837321;2;2;G;4;4;2;2,12;B;2,67;C;3;1,33;1;2;C;I;I;B;2,67;2,33;2,5;C;B;B
2013;10666;6;ESCUELA DE HOSPITAL;13;134;13404;PAINE;2;0;AB1080956321;2;2;G;4;3;2;2,13;B;2,48;B;2,67;2,17;2,25;2;C;B;B;B;1,67;2,67;1,5;I;C;I
2013;10667;4;LICEO  MARIA CARVAJAL FUENZALIDA;13;134;13404;PAINE;2;1;CB1054594321;2;2;G;4;4;2;2,64;C;2,98;C;3,33;3;3;3;D;C;C;C;2,67;2;1,5;C;B;I
2013;10667;4;LICEO  MARIA CARVAJAL FUENZALIDA;13;134;13404;PAINE;2;1;AA2091014221;2;3;L;4;3;1;2,33;B;2,5;B;2,67;1,33;1,5;3;C;I;I;C;2,67;2,67;2,5;C;C;B
2013;10667;4;LICEO  MARIA CARVAJAL FUENZALIDA;13;134;13404;PAINE;2;1;AA1040543321;2;2;G;4;4;2;2,36;B;2,82;C;3;1,67;2,5;2;C;I;B;B;3;2,33;2;C;B;B
2013;10667;4;LICEO  MARIA CARVAJAL FUENZALIDA;13;134;13404;PAINE;2;1;BA1016393911;1;3;AV;3;4;1;1,8;B;2,28;B;2,67;1,33;1;1,5;C;I;I;I;2;2,33;1,75;B;B;I
2013;10667;4;LICEO  MARIA CARVAJAL FUENZALIDA;13;134;13404;PAINE;2;1;AB1085243921;2;2;G;4;3;2;2,06;B;2,44;B;2;1,67;2;1,5;B;I;B;I;2,67;2,67;1,88;C;C;B
